2.128251829990065005e+02,1.542708935881320542e+02
-5.618046949726134187e+01,-1.428973348344442797e+02
1.272143328985474398e+02,-1.135635277634275582e+02
1.590757819333977636e+02,-1.128776556855237487e+02
-5.290599444831141085e+01,-1.332298475430356461e+02
-1.085315803640614121e+02,-1.773815142879840039e+02
-1.263475854405034049e+01,-1.286323350690025791e+02
8.615358672424723352e+01,-1.461775784230393924e+02
-1.417985611468441789e+02,-8.657886762253360757e+01
-5.657028911881766930e+01,-1.273086345274920035e+02
6.099329996067990578e+01,-1.571478024694640965e+02
-3.078403910062086268e+01,-1.196908584378553257e+02
-4.311367053995988385e+01,-1.190135829409323236e+02
1.139934484663028940e+02,-1.127066523847316546e+02
1.194233929215755552e+01,-1.362741931986581960e+02
3.113958605239210531e+00,-1.546409224297112814e+02
1.105323662419985595e+02,-1.036606454796293093e+02
-1.492940398569245986e+01,-1.013114541434569702e+02
-4.903775549025998970e+01,-1.627023511704072973e+02
-1.321986143453372620e+02,-1.063484800624534898e+02
6.727993463779350236e+01,-1.706870136649249616e+02
1.444693799529276248e+02,-1.100994888393003350e+02
9.047071542110515452e+01,-1.488867737519125285e+02
1.525209858392839806e+02,-1.132698839128771908e+02
2.174376310585997203e+02,1.644264852232632848e+02
-1.101176555787101989e+02,-1.753448977177363872e+02
-2.963118330853858673e+00,-9.658247166288698793e+01
-3.572367827960478337e+01,-1.243699378366235067e+02
9.391203895181493522e+01,-1.430359634699622973e+02
1.158073562266172729e+02,-1.203221005905756016e+02
-5.352449194851009118e+00,-1.559031982416921664e+02
1.938059987578293430e+01,-1.539227779946420753e+02
-5.260188690042218340e+00,-1.009815338209209727e+02
-2.544448785929172274e+01,-1.270707871516377452e+02
1.125489247493977985e+02,-1.401239708608284218e+02
1.512890424914118626e+02,-1.102512072502151881e+02
7.331932209433728076e+01,-1.466034325879692517e+02
-5.794718074951077824e+01,-1.220931842615180472e+02
-1.763118323225991801e+01,-1.600623613069282101e+02
-6.917613793310607662e+01,9.368841218500378432e+01
-5.804074086472913052e+01,-8.903974308420426098e+01
2.302977662153740823e+02,1.695382451107965949e+02
1.229321975381076584e+02,-5.749355212044639529e+01
-8.568910582616740612e+01,-1.756994314568829054e+02
1.001686325893271743e+02,-1.421458215445618691e+02
-3.103871733353455653e+01,-1.399140272615227047e+02
-6.230892423358421439e+01,-1.598203065180479712e+02
-7.508820202882870376e+01,-1.350655553690083934e+02
2.188250068808331434e+02,1.529563366456545168e+02
9.472512548060963766e+00,-1.495794815202024211e+02
1.321743479619168760e+01,-1.449215966814911383e+02
3.157394861172940281e+01,-1.691171583796408129e+02
