-4.162724219189862573e+00,-1.056739177056907693e+02
-2.474848764165482606e+01,-4.722577070277911560e+01
-2.110855676988888874e+01,-8.506369230642982870e+01
-2.210121880845501963e+01,-8.631742270397889172e+01
-2.309207783916401624e+01,-4.621143883084013737e+01
-4.476693597698934823e+00,-6.188245837398622484e+01
1.281918232130345991e+01,-1.063105204122872607e+02
1.238764341156543658e+01,-1.083252764376075277e+02
1.438056534503125228e+01,-9.110988772484527942e+01
1.553898033539788415e+01,-1.071725953847459181e+02
-1.518985213448963556e+01,-8.358411879625940344e+01
-1.972640740921615787e+01,-6.469203769964148876e+01
-4.963187078137630825e-01,-8.954719344285068416e+01
1.549488662523968507e+01,-3.021557902950348762e+01
-6.039035903430073660e+01,-4.239924108862035723e+01
-8.553746591335956495e+00,-8.428929708928446018e+01
-3.684792505060016654e-01,-1.064698380470150170e+02
2.388260792261266019e+01,9.197927767594426030e+01
8.137966807520996326e+00,-1.071028769899744333e+02
1.221016908846961080e+01,-8.838063102463331688e+01
-6.427612218172178871e+01,3.288062469081708628e+00
-2.201131609935425359e+01,-8.635071842285378807e+01
-1.845115530766825529e+01,-8.377283227176707214e+01
-1.797351879160898003e+00,-1.058529600299527687e+02
-4.487580764010227874e+00,-1.060089497278644473e+02
2.405671204894384374e+01,-6.624830521317434773e+01
-5.718502879983916820e+00,-7.899561633186239362e+01
3.492979233938159345e-01,-9.168862402203430406e+01
-7.447673359628409173e+01,-3.555692834248691270e+01
7.750368021111230910e+00,-1.035103970822673034e+02
1.314210517023463431e+01,-1.045021046664421220e+02
-1.159169918566430368e+01,-8.415873215011161790e+01
1.072644557955248601e+01,-1.011923663672276774e+02
-2.649321464455279163e+00,-8.932862166804703463e+01
-2.227754284480696967e+01,-8.362984413536399586e+01
-3.083699070412704746e+00,-1.059535968055679689e+02
1.250392227022052261e+01,-1.084113075384127427e+02
1.297043184094228918e+00,-9.164589451455861990e+01
-1.650577202007099586e+01,-7.276111307508935511e+01
4.646637880612409077e+01,-2.464183561506339271e-01
-4.217974184923581049e+01,-7.866226840626880801e+01
-5.186015642007071769e+00,-1.066118192955638904e+02
-1.098452926641927618e+01,-6.304763947527108314e+01
