epoch,train_loss,train_acc,val_loss,val_acc
0,2.785266509536034,0.19501885067976693,2.3022905134926206,0.26996805111821087
1,2.2731036325189082,0.29795498686164745,2.0193019774013434,0.3921725239616613
2,2.0229894026312083,0.3870672912144408,1.726574321905264,0.505591054313099
3,1.8049746219000244,0.4463612475722609,1.5249897953801261,0.5630990415335463
4,1.6306692405004686,0.5009710956243574,1.3575785799910085,0.6006389776357828
5,1.471720657402565,0.5524962869873187,1.2322543874716225,0.6381789137380192
6,1.3826107483761088,0.5699760082257512,1.1749966190265009,0.6349840255591054
7,1.274675634688246,0.601622300925397,1.1296342881723715,0.6597444089456869
8,1.1826731936122354,0.6262995544384783,1.0244183938343303,0.6940894568690096
9,1.1289436619009112,0.6421798240603221,0.9731913024244218,0.6980830670926518
10,1.0732816857337188,0.6561179024334514,0.9404265280729666,0.7052715654952076
11,1.0352692152723018,0.6698274877184965,0.8995827605929999,0.7148562300319489
12,0.9917464143655429,0.6777104992573975,0.8983398875870263,0.7236421725239617
13,0.958561412616415,0.6910773449103165,0.8996320277357254,0.7188498402555911
14,0.9322586709617084,0.6926767965269051,0.8318754129897291,0.75
15,0.8851472247222976,0.7119844624700102,0.8305614575410423,0.7364217252396166
16,0.8648364376670413,0.7184965154804067,0.8240618418199948,0.7539936102236422
17,0.8355729726128179,0.7250085684908032,0.8090571614500052,0.7515974440894568
18,0.8078435695908157,0.7376899348794699,0.7942468076468275,0.7563897763578274
19,0.8040464213476527,0.7442019878898664,0.7556843969006889,0.7627795527156549
20,0.7581494797247145,0.7571118473666172,0.7723514744268057,0.7547923322683706
21,0.7443202863240207,0.759282531703416,0.7671981461512776,0.7659744408945687
22,0.7379908282239547,0.7588255455272478,0.7272189634676558,0.7731629392971245
23,0.7206372554732856,0.7661373243459385,0.7552948138965204,0.7595846645367412
24,0.6930131602597811,0.7751628013252599,0.6935650211172744,0.7987220447284344
25,0.6788811003952099,0.7789329372786473,0.7085936284674623,0.7827476038338658
26,0.6454340816701765,0.7910430709471039,0.704418345762137,0.7835463258785942
27,0.6390406301222323,0.7919570432994402,0.6933351092445202,0.7915335463258786
28,0.6215932018502459,0.7981263566777105,0.6827323402459629,0.7891373801916932
29,0.6191748692337532,0.7953844396207015,0.7101093018397736,0.7859424920127795

Training complete in 0m 47s
Best val Acc: 0.798722
