-1.617710876464843750e+02,-1.263226165771484375e+02
-1.414762573242187500e+02,-8.994238281250000000e+01
-1.487645416259765625e+02,-9.090747070312500000e+01
-1.455870056152343750e+02,-1.064962463378906250e+02
-1.451443176269531250e+02,-1.074380264282226562e+02
-1.481731719970703125e+02,-8.862617492675781250e+01
-1.620209197998046875e+02,-1.270626068115234375e+02
-1.713169403076171875e+02,-8.972178649902343750e+01
-1.489587402343750000e+02,-8.692226409912109375e+01
-1.743894653320312500e+02,-9.046659088134765625e+01
-1.734325561523437500e+02,-8.874265289306640625e+01
-1.719176635742187500e+02,-8.915732574462890625e+01
-1.473587036132812500e+02,-8.944513702392578125e+01
-1.428746948242187500e+02,-1.177364120483398438e+02
-1.438892059326171875e+02,-1.759302673339843750e+02
-1.334189453125000000e+02,-1.048086624145507812e+02
-1.407972717285156250e+02,-1.672616424560546875e+02
-1.775042419433593750e+02,-9.384251403808593750e+01
-1.384862670898437500e+02,-1.660043029785156250e+02
-1.748740692138671875e+02,-8.614039611816406250e+01
-1.716376647949218750e+02,-9.165635681152343750e+01
-1.420387268066406250e+02,-1.140161819458007812e+02
-1.428904418945312500e+02,-1.094369888305664062e+02
-1.358887481689453125e+02,-1.653914337158203125e+02
-1.397367858886718750e+02,-1.699636840820312500e+02
-1.345130462646484375e+02,-1.078537368774414062e+02
-1.737431335449218750e+02,-9.341304779052734375e+01
-1.301028289794921875e+02,-1.066264266967773438e+02
-1.383529663085937500e+02,-1.105621719360351562e+02
-1.280805816650390625e+02,-1.052083587646484375e+02
-1.169919509887695312e+02,-6.279171752929687500e+01
-1.475075683593750000e+02,-9.140428924560546875e+01
-1.131071243286132812e+02,-1.326623229980468750e+02
-8.101251983642578125e+01,5.359677124023437500e+01
-1.170536727905273438e+02,4.868561553955078125e+01
-1.012107849121093750e+02,-4.315773773193359375e+01
-1.169820556640625000e+02,-1.128794097900390625e+02
-7.905017852783203125e+01,5.749425506591796875e+01
-1.020578918457031250e+02,-2.839753723144531250e+01
-1.028027038574218750e+02,-2.476215553283691406e+01
-1.108239212036132812e+02,-7.095944976806640625e+01
-1.389489440917968750e+02,-6.367321777343750000e+01
-9.522573852539062500e+01,-7.154859161376953125e+01
-1.346232299804687500e+02,-2.020352630615234375e+02
-1.378327331542968750e+02,-1.437372894287109375e+02
-1.211356124877929688e+02,-2.271049041748046875e+02
-9.466461181640625000e+01,-2.502771606445312500e+02
-9.624710083007812500e+01,-2.372732849121093750e+02
-1.391284179687500000e+02,-1.429238281250000000e+02
-1.168959350585937500e+02,-2.232696380615234375e+02
-9.417692565917968750e+01,-1.612406005859375000e+02
-1.122837677001953125e+02,-1.351011962890625000e+02
-1.237807235717773438e+02,-1.240928344726562500e+02
-1.342275543212890625e+02,-2.026198425292968750e+02
-1.024614868164062500e+02,-2.158058776855468750e+02
-1.218137817382812500e+02,-2.320379180908203125e+02
-9.686992645263671875e+01,-1.820890045166015625e+02
-9.078477478027343750e+01,-2.375942840576171875e+02
-8.723055267333984375e+01,-1.361036376953125000e+02
-9.640285491943359375e+01,-2.046767578125000000e+02
-8.591333770751953125e+01,-2.073518066406250000e+02
-9.229582214355468750e+01,-1.975610504150390625e+02
-1.205079803466796875e+02,-2.016006927490234375e+02
-1.022724075317382812e+02,-2.570661010742187500e+02
-1.101483535766601562e+02,-2.304489135742187500e+02
-1.086965408325195312e+02,-7.641582489013671875e+01
-1.097168807983398438e+02,-1.155778121948242188e+02
-1.056632995605468750e+02,-1.681494750976562500e+02
-8.953658294677734375e+01,-2.291889038085937500e+02
-1.219733200073242188e+02,-1.232721862792968750e+02
-1.229568328857421875e+02,-2.293491363525390625e+02
-1.028098297119140625e+02,-2.427505340576171875e+02
-8.036727905273437500e+01,-2.690339660644531250e+02
-9.450422668457031250e+01,-1.181619644165039062e+02
-1.171460647583007812e+02,-1.471720581054687500e+02
-1.218311920166015625e+02,-1.650376281738281250e+02
-7.761721801757812500e+01,-1.825076293945312500e+02
-8.133332824707031250e+01,-2.727823486328125000e+02
-9.662631225585937500e+01,-2.612140502929687500e+02
-9.099320983886718750e+01,-2.656036682128906250e+02
-8.726567077636718750e+01,-2.716880493164062500e+02
-8.605328369140625000e+01,-7.461535644531250000e+01
-1.068571395874023438e+02,-1.424687652587890625e+02
-1.051513977050781250e+02,-1.334875183105468750e+02
-1.212879180908203125e+02,-2.167243194580078125e+02
-9.560691833496093750e+01,-2.416412658691406250e+02
-8.220267486572265625e+01,-2.688570251464843750e+02
-9.198016357421875000e+01,-2.492535247802734375e+02
-9.682321929931640625e+01,-2.485186920166015625e+02
-8.679949188232421875e+01,-2.727019958496093750e+02
-8.334833526611328125e+01,-2.681024780273437500e+02
-8.258826446533203125e+01,-2.702279357910156250e+02
-8.680474853515625000e+01,-2.483274230957031250e+02
-8.359865570068359375e+01,-2.717308044433593750e+02
-9.337881469726562500e+01,-2.520093078613281250e+02
-1.037465744018554688e+02,-9.648314666748046875e+01
-1.153322372436523438e+02,-7.755713653564453125e+01
-1.019671707153320312e+02,-1.313274841308593750e+02
-1.029057617187500000e+02,-2.531151123046875000e+02
-1.048856048583984375e+02,-1.070270614624023438e+02
-1.061481399536132812e+02,-1.772934875488281250e+02
-1.043660964965820312e+02,-2.537905426025390625e+02
-9.976631164550781250e+01,-4.182807922363281250e+01
-1.144884033203125000e+02,-1.049737319946289062e+02
-7.982505035400390625e+01,-1.490270080566406250e+02
-1.019833145141601562e+02,-2.414526824951171875e+02
-8.874781799316406250e+01,-2.695900268554687500e+02
-8.371834564208984375e+01,-2.595155334472656250e+02
-8.883358001708984375e+01,-2.667134704589843750e+02
-8.753567504882812500e+01,-1.298482513427734375e+02
-1.087618179321289062e+02,-1.960503692626953125e+02
-9.371158599853515625e+01,-2.622267761230468750e+02
-8.196487426757812500e+01,-2.609872131347656250e+02
-7.953228759765625000e+01,-2.655939636230468750e+02
-8.818914031982421875e+01,-2.606480407714843750e+02
-8.515135192871093750e+01,-2.650536499023437500e+02
-9.437503814697265625e+01,-5.623839569091796875e+01
-1.363123474121093750e+02,-1.293999938964843750e+02
-1.211601409912109375e+02,-2.281229553222656250e+02
-9.557364654541015625e+01,-2.472918243408203125e+02
-9.554114532470703125e+01,-2.489082946777343750e+02
-9.648922729492187500e+01,-2.500743103027343750e+02
-9.197448730468750000e+01,-2.526908569335937500e+02
-1.050193557739257812e+02,-1.086649093627929688e+02
-7.557957458496093750e+01,-1.454464416503906250e+02
-9.813204956054687500e+01,-2.358706817626953125e+02
-9.308264923095703125e+01,-2.529883880615234375e+02
-9.493969726562500000e+01,-2.537908782958984375e+02
-9.209540557861328125e+01,-2.545872497558593750e+02
-9.176869964599609375e+01,-2.539977874755859375e+02
-8.280825805664062500e+01,-2.594738159179687500e+02
-1.188258361816406250e+02,-1.761051635742187500e+02
-9.301197052001953125e+01,-1.977072143554687500e+02
-8.159273529052734375e+01,-2.567844238281250000e+02
-8.502261352539062500e+01,-2.713759155273437500e+02
-8.623337554931640625e+01,-2.691204833984375000e+02
-8.747171020507812500e+01,-2.680446472167968750e+02
-8.452816772460937500e+01,-2.676694030761718750e+02
-1.134379043579101562e+02,-1.440010681152343750e+02
