epoch,train_loss,train_acc,val_loss,val_acc
0,1.847356701038857,0.4222552267793899,1.2816523058345903,0.5838658146964856
1,1.0545493891399056,0.6642294070604364,0.9056033128366684,0.7116613418530351
2,0.8088840903601727,0.7419170570090254,0.7250082271929366,0.7659744408945687
3,0.634405429909655,0.7930995087398607,0.678300541620285,0.7827476038338658
4,0.527165843877168,0.8277162115845996,0.7054410988149552,0.7787539936102236
5,0.4301253614269855,0.8550211356106477,0.6549499768037765,0.7995207667731629
6,0.3758634144233238,0.8786701702273506,0.5377826155565036,0.8434504792332268
7,0.335965081656114,0.8894093453673027,0.5613743011562969,0.8394568690095846
8,0.2881791357291054,0.9035759168285159,0.5660994195709594,0.8370607028753994
9,0.25886901060227163,0.9160287901290987,0.5487550597983046,0.8370607028753994
10,0.21808108678888788,0.927796184165429,0.4717065311087587,0.8610223642172523
11,0.21975634767745517,0.9283674168856392,0.5618284639839928,0.8490415335463258
12,0.222425578141858,0.9266537187250086,0.5143075219739359,0.8554313099041533
13,0.1909313135680697,0.9360219353364561,0.5257297747622663,0.8570287539936102
14,0.17602527251503924,0.941048783274306,0.5533860044928786,0.8450479233226836
15,0.1576110281720102,0.949160287901291,0.46766261894482014,0.8722044728434505
16,0.1479056645369892,0.9514452187821318,0.4606441650718165,0.8626198083067093
17,0.1302976729904776,0.9559008339997715,0.5242589275581768,0.8490415335463258
18,0.13352174881416282,0.9581857648806124,0.4596180146494612,0.8777955271565495
19,0.10527545516302038,0.9672112418599338,0.4402781949637416,0.8857827476038338
20,0.10947536909585678,0.9641265851707986,0.4730649923745055,0.8769968051118211
21,0.11793646839302935,0.9613846681137895,0.6357007079992812,0.8274760383386581
22,0.11027727355674295,0.965154804067177,0.5070754607645468,0.8658146964856229
23,0.10522534784645023,0.9657260367873872,0.497238143373983,0.8730031948881789
24,0.0960310673560127,0.9691534331086484,0.5157596476542683,0.8666134185303515
25,0.08574997894844709,0.970752884725237,0.5378926440168874,0.8594249201277955
26,0.08944389188727501,0.9701816520050268,0.4535894671948954,0.8817891373801916
27,0.08688397168105334,0.9713241174454473,0.5194379820610387,0.8674121405750799
28,0.08057968253366615,0.9736090483262881,0.5711509935772077,0.8570287539936102
29,0.08782022830201437,0.9723523363418257,0.5072773563595244,0.8706070287539935

lr=5.0e-3,
Training complete in 1m 51s
Best val Acc: 0.885783
