epoch,train_loss,train_acc,val_loss,val_acc
0,2.6723316712446463,0.12395750028561636,2.631018265367697,0.13738019169329074
1,2.582053797811314,0.1360676339540729,2.517700964650407,0.14057507987220447
2,2.4500048217753827,0.17936707414600708,2.371757643672224,0.26517571884984026
3,2.3282656435093227,0.3002399177424883,2.2694974806362067,0.33626198083067094
4,2.2051676374618685,0.34376785102250657,2.1264471657359945,0.35942492012779553
5,2.083786105695594,0.36136181880498114,2.008733104973936,0.37939297124600635
6,1.9815748846491419,0.38284016908488516,1.919932544421845,0.4057507987220447
7,1.8892026499150398,0.40306180738032676,1.8347517385269507,0.426517571884984
8,1.7855724480497241,0.43482234662401464,1.7187562887660992,0.4656549520766773
9,1.6859760125214802,0.4711527476293842,1.6147542053137343,0.5143769968051118
10,1.5726889407826767,0.5232491717125557,1.4968603038178465,0.5415335463258786
11,1.4676890328558843,0.5526105335313607,1.3970010265374717,0.5806709265175719
12,1.3260693513474082,0.6019650405575231,1.2592190233663247,0.6134185303514377
13,1.2049315026946903,0.6449217411173312,1.128884643411484,0.6677316293929713
14,1.086801831904485,0.6781674854335656,1.0203227360789386,0.6996805111821086
15,0.9528138517829523,0.7228378841540043,0.8998483941197014,0.7460063897763578
16,0.8383711239181082,0.7580258197189536,0.8491909741974486,0.7507987220447284
17,0.7563748478916704,0.7801896492631099,0.7542894935836426,0.7763578274760383
18,0.6820896696897285,0.8032674511596024,0.6965162251323176,0.7875399361022364
19,0.6158482683436279,0.818119501885068,0.6394872437841215,0.8091054313099041
20,0.5686442071773469,0.8301153890094825,0.603741376735151,0.8258785942492013
21,0.5175148910976581,0.8446247001028219,0.6024969905710068,0.8186900958466453
22,0.48787248954491846,0.8505655203930081,0.5541664076308472,0.8442492012779552
23,0.4449428083909439,0.8666742831029361,0.5545943079474634,0.8426517571884984
24,0.41635443404526296,0.8758140066262996,0.5284737140035477,0.84185303514377
25,0.3938237435440738,0.8815263338284017,0.5009692562654757,0.8490415335463258
26,0.35396620613853413,0.8926082486004798,0.4830930111126397,0.8586261980830671
27,0.33856356162337403,0.8950074260253628,0.4960605252665072,0.8578274760383386
28,0.31172784692721134,0.9056323546212727,0.46914117642865777,0.8554313099041533
29,0.29277265011263237,0.90883125785445,0.4882385658379942,0.8650159744408945

lr=2.5e-3
Training complete in 1m 48s
Best val Acc: 0.865016
