epoch,train_loss,train_acc,val_loss,val_acc
0,1.823061780004546,0.4240831714840626,1.6616410767308438,0.4752396166134185
1,1.111855682517193,0.6459499600137096,1.1818732476462952,0.6389776357827476
2,0.8538747051300681,0.7214669256254999,0.7330067673811136,0.7412140575079872
3,0.6461600823142549,0.783502799040329,0.6849475283973133,0.7843450479233226
4,0.53197274716884,0.8255455272478007,0.5604323048751575,0.8234824281150159
5,0.45215902158727267,0.8483948360562094,0.46623653421005884,0.8490415335463258
6,0.3901434417290101,0.868959213983777,0.4437361264381165,0.8586261980830671
7,0.32666869060960235,0.8898663315434708,0.4079113581690925,0.8674121405750799
8,0.2981908288796561,0.8991203016108763,0.41052019424712693,0.8746006389776357
9,0.26856529186973976,0.9128298868959214,0.4242090137240986,0.8730031948881789
10,0.2649547715371205,0.911573174911459,0.4239672635690854,0.8602236421725239
11,0.223945568149381,0.9242545413001256,0.6104115407687788,0.8266773162939297
12,0.20725728911044977,0.9324802924711527,0.3995627998924865,0.8777955271565495
13,0.1910089905549632,0.9372786473209186,0.3370655877902485,0.9049520766773163
14,0.17661211741701965,0.943790700331315,0.3794852800357837,0.8785942492012779
15,0.1632350107152081,0.9444761795955673,0.3764166211167844,0.8945686900958466
16,0.14998050553620534,0.9519022049583,0.34427686716420963,0.9001597444089456
17,0.14566618083416225,0.9514452187821318,0.4019117635279037,0.8881789137380192
18,0.13187075427082298,0.9564720667199818,0.422459144180956,0.8809904153354632
19,0.12961036453931574,0.9553296012795613,0.6352174582001501,0.8785942492012779
20,0.12839909478397243,0.957271792528276,0.3249923736333085,0.9105431309904153
21,0.11383715235560836,0.9645835713469668,0.4334369549355187,0.8682108626198083
22,0.10935942188933565,0.9630983662744202,0.3430870550509078,0.8913738019169328
23,0.10781574368691371,0.9649263109790929,0.34805732260877714,0.9001597444089456
24,0.09736745849874828,0.9669827487718496,0.4181656256651345,0.8913738019169328
25,0.10237864474374934,0.968010967668228,0.5197025154726193,0.8833865814696485
26,0.08563861964526047,0.9709813778133212,0.3011807980247961,0.9129392971246006
27,0.09358200669802762,0.9672112418599338,0.3845883886844586,0.8865814696485622
28,0.08551611156752624,0.9712098709014052,0.4576048283531262,0.8865814696485622
29,0.08326485401342273,0.9725808294299098,0.40451123329778066,0.8913738019169328

lr=7.5e-3
Training complete in 2m 38s
Best val Acc: 0.912939
