epoch,train_loss,train_acc,val_loss,val_acc
0,1.6607541380017932,0.4753798697589398,0.9674104840610736,0.6964856230031948
1,0.9707580180790824,0.6831943333714156,0.7631287496691694,0.7579872204472843
2,0.754477227195854,0.7587112989832058,0.6530757609266824,0.8043130990415335
3,0.6322499540047443,0.7925282760196504,0.5800682431973588,0.8154952076677316
4,0.535203537000706,0.8249742945275905,0.5329107524107058,0.8330670926517572
5,0.4570121093231052,0.8482805895121672,0.49043190479278564,0.8498402555910542
6,0.40558726702719217,0.8667885296469782,0.4880158230900384,0.8506389776357827
7,0.36639400912832015,0.8751285273620473,0.45771020974594945,0.8602236421725239
8,0.31258031130041325,0.8946646863932366,0.4389011180058074,0.8634185303514377
9,0.2750882305929242,0.906432080429567,0.4387488058580758,0.8682108626198083
10,0.24329681254435603,0.9178567348337713,0.4005804110449343,0.8817891373801916
11,0.2219952748585984,0.922312350051411,0.4278563301022441,0.8761980830670926
12,0.1975681438487107,0.9312235804866903,0.41686922416519434,0.8682108626198083
13,0.18687793816598663,0.9377356334970868,0.4350139342557889,0.8698083067092651
14,0.15339963047875957,0.9461898777561979,0.44561520223609935,0.8690095846645367
15,0.13940652164237016,0.9535016565748886,0.428214944399203,0.8833865814696485
16,0.12513909847528257,0.9593282303210328,0.4329112962411996,0.8777955271565495
17,0.1092301563792953,0.9636695989946304,0.4350824253246807,0.8833865814696485
18,0.10960074895915203,0.9635553524505884,0.428770511199872,0.8857827476038338
19,0.09159507548742317,0.9685822003884382,0.4444730704584822,0.8825878594249201
20,0.0950919941542667,0.9674397349480178,0.4570794773463624,0.8817891373801916
21,0.08180804477912432,0.9730378156060779,0.4674506850135974,0.8777955271565495
22,0.06990231848264931,0.9756654861190449,0.4517513247200856,0.8913738019169328
23,0.06100528904635961,0.978635896264138,0.4930331771746992,0.8817891373801916
24,0.060083999999159476,0.9800068547926425,0.47604781455887013,0.8849840255591054
25,0.04873429771457844,0.984005483834114,0.4463056575376005,0.895367412140575
26,0.05024542739066031,0.9832057580258198,0.4743194223973698,0.8833865814696485
27,0.05344586123636923,0.9819490460413572,0.4452016275530806,0.9009584664536741
28,0.04541432136906177,0.9844624700102822,0.49156136444201487,0.889776357827476
29,0.04762440896255213,0.9834342511139038,0.44685871446856296,0.8977635782747604

Training complete in 4m 38s
Best val Acc: 0.900958
